,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modifiedcatboostclassifier__border_count,param_modifiedcatboostclassifier__depth,param_modifiedcatboostclassifier__iterations,param_modifiedcatboostclassifier__l2_leaf_reg,param_modifiedcatboostclassifier__loss_function,param_modifiedcatboostclassifier__rsm,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
11,1556.4854664007823,3.9117824004395088,16.395413796106975,1.0337967749673558,64,4,4778,0.4799664447789448,MultiClassOneVsAll,0.7350588736035638,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 4778, 'modifiedcatboostclassifier__l2_leaf_reg': 0.4799664447789448, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.7350588736035638}",0.598840481505434,0.6022094832670183,0.5728196524066693,0.5912898723930405,0.013132639058876667,1
12,156.98885385195413,2.5726248481196876,4.799429416656494,1.174653637725914,64,3,974,2.022359833944678,MultiClass,0.3444255920016027,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 974, 'modifiedcatboostclassifier__l2_leaf_reg': 2.022359833944678, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.3444255920016027}",0.5481110763954036,0.562707029977966,0.5539911936711595,0.5549364333481763,0.005996141747342432,21
13,43.41763710975647,6.488522755517422,0.0,0.0,128,4,1303,0.5668748081407801,MultiClassOneVsAll,1.049571053450742,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1303, 'modifiedcatboostclassifier__l2_leaf_reg': 0.5668748081407801, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 1.049571053450742}",,,,,,46
14,40.797014792760216,5.878561917458808,0.0,0.0,128,3,146,14.223650412749125,MultiClass,1.0719450024996657,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 146, 'modifiedcatboostclassifier__l2_leaf_reg': 14.223650412749125, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 1.0719450024996657}",,,,,,46
15,803.0319682757059,6.395011699874613,8.740005095799765,1.238450241665555,254,3,4565,4.861970217611154,MultiClassOneVsAll,0.11998766540875874,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 4565, 'modifiedcatboostclassifier__l2_leaf_reg': 4.861970217611154, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.11998766540875874}",0.5821774702425083,0.5800471834789495,0.5681495421016679,0.5767913986077086,0.006172292568513823,12
16,1108.312498966853,25.709438528110226,8.907273769378662,3.214182585896842,254,3,4616,1.5703996241781042,MultiClassOneVsAll,0.21872771895424406,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 4616, 'modifiedcatboostclassifier__l2_leaf_reg': 1.5703996241781042, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.21872771895424406}",0.5791600497120422,0.5934398002573591,0.5658720056306014,0.5794906185333342,0.01125693214438644,11
17,227.3870701789856,2.2496765819449873,5.765838781992595,0.7780565026814812,254,3,506,0.4031032015233219,MultiClass,0.6651888666048753,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 506, 'modifiedcatboostclassifier__l2_leaf_reg': 0.4031032015233219, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.6651888666048753}",0.5436595742008365,0.5353656440646246,0.538060299998439,0.5390285060879667,0.003454503008146526,26
18,273.81663672129315,11.90077425395728,7.040535529454549,0.6208477247436248,64,4,732,20.44406074799259,MultiClass,0.6759464955561792,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 732, 'modifiedcatboostclassifier__l2_leaf_reg': 20.44406074799259, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.6759464955561792}",0.5461010903109752,0.5507080379070055,0.5446615062229495,0.5471568781469767,0.002578908337205219,24
19,172.11950405438742,2.771536861066184,8.562541405359903,1.0750806922551432,254,3,348,6.4854783611861295,MultiClassOneVsAll,0.7471741401875555,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 348, 'modifiedcatboostclassifier__l2_leaf_reg': 6.4854783611861295, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.7471741401875555}",0.5032367158197368,0.5130338595376268,0.5144951071916216,0.5102552275163283,0.004998562526898508,32
20,104.40402070681255,4.412097406091257,8.041853189468384,2.9002422152231726,254,3,282,1.8739705443794379,MultiClassOneVsAll,0.12010754618749356,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 282, 'modifiedcatboostclassifier__l2_leaf_reg': 1.8739705443794379, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.12010754618749356}",0.5041775391662526,0.4976070206510439,0.5042810478865469,0.5020218692346144,0.003122055362063659,36
