,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_custommlp__alpha,param_custommlp__batch_size,param_custommlp__class_weight,param_custommlp__hidden_layer_size,param_custommlp__n_epochs,param_custommlp__nesterovs_momentum,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,7.397162818908692,0.17529395923104407,0.19176807403564453,0.03339828732423761,0.00015196568166072388,512,,50,128,False,"{'custommlp__alpha': 0.00015196568166072388, 'custommlp__batch_size': 512, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 128, 'custommlp__nesterovs_momentum': False}",0.5417716914552017,0.5652279270528886,0.5647231279924207,0.5360686765360423,0.5383272753625477,0.5492237396798202,0.012989893727151727,45
32,10.558422803878784,0.13677672217887904,0.17605342864990234,0.049917844446898826,2.7702908677101706e-05,64,,400,55,True,"{'custommlp__alpha': 2.7702908677101706e-05, 'custommlp__batch_size': 64, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 55, 'custommlp__nesterovs_momentum': True}",0.5366866004698709,0.5829345917052324,0.5867158486770321,0.5605228255435869,0.551586980423114,0.5636893693637673,0.018901014143742578,25
33,2.8010518074035646,0.38957435276517194,0.17037510871887207,0.021624158860168222,3.3165141546350614e-05,256,balanced,300,15,True,"{'custommlp__alpha': 3.3165141546350614e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 15, 'custommlp__nesterovs_momentum': True}",0.5597194422833508,0.5691567974184839,0.5833516399854277,0.5646300282405614,0.5582630391039721,0.5670241894063592,0.009022003681945981,21
34,15.08717041015625,0.13861158141086444,0.21633024215698243,0.0179337939258098,5.065511695366731e-05,512,balanced,400,298,True,"{'custommlp__alpha': 5.065511695366731e-05, 'custommlp__batch_size': 512, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 298, 'custommlp__nesterovs_momentum': True}",0.5504910543847676,0.6043096443245481,0.5842566422701714,0.5647169118629697,0.5740316620195441,0.5755611829724002,0.018168841681051796,5
35,190.56872205734254,1.7023854950381199,0.16553401947021484,0.014568183407471956,0.00010390367228171928,16,balanced,300,295,False,"{'custommlp__alpha': 0.00010390367228171928, 'custommlp__batch_size': 16, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 295, 'custommlp__nesterovs_momentum': False}",0.5266926623863791,0.5557959939748787,0.5662871019888828,0.5169508102290677,0.5354371639906709,0.5402327465139758,0.01827251574270415,58
36,77.01215205192565,3.6896493619557145,0.16190247535705565,0.019813270661609067,0.00013746795663394844,64,balanced,100,467,False,"{'custommlp__alpha': 0.00013746795663394844, 'custommlp__batch_size': 64, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 467, 'custommlp__nesterovs_momentum': False}",0.5233311414140446,0.5729278466978649,0.5605388060833757,0.5457676886513775,0.554909556604894,0.5514950078903114,0.016606152887344804,42
37,15.529091548919677,0.8834633280119335,0.17251291275024414,0.018241217998662445,8.073937167660737e-05,32,,400,42,False,"{'custommlp__alpha': 8.073937167660737e-05, 'custommlp__batch_size': 32, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 42, 'custommlp__nesterovs_momentum': False}",0.5613438489527922,0.5687227170239794,0.553593167928124,0.5288558930061532,0.5468871537122026,0.5518805561246503,0.013647084036323412,39
38,2.9432312488555907,0.11873092282610288,0.16459174156188966,0.02466548045572239,0.0005147622432383661,256,balanced,100,20,True,"{'custommlp__alpha': 0.0005147622432383661, 'custommlp__batch_size': 256, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 20, 'custommlp__nesterovs_momentum': True}",0.5400515616909477,0.5780665073476112,0.602325103115355,0.5592995959854445,0.5708896486519202,0.5701264833582556,0.020601455870678232,13
39,3.162433910369873,0.055061730723602945,0.1914437770843506,0.020573632025510224,9.530109129483167e-05,256,,400,20,True,"{'custommlp__alpha': 9.530109129483167e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 20, 'custommlp__nesterovs_momentum': True}",0.5526294442248216,0.5897319700312632,0.5808375757256142,0.5470511616523981,0.5706422864811438,0.5681784876230482,0.016241995404462813,17
40,7.850256538391113,0.1047392880703927,0.19255056381225585,0.03274688500397007,2.804460814106101e-05,256,,50,108,False,"{'custommlp__alpha': 2.804460814106101e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 108, 'custommlp__nesterovs_momentum': False}",0.5122823000022236,0.5460322498622556,0.5492762501436619,0.5396019830795845,0.5476394160431752,0.5389664398261802,0.013739618699806264,61
41,15.48776454925537,0.22638239968743926,0.17917966842651367,0.02091297294542167,1.1579181437349266e-05,8,balanced,50,12,True,"{'custommlp__alpha': 1.1579181437349266e-05, 'custommlp__batch_size': 8, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 12, 'custommlp__nesterovs_momentum': True}",0.5102267015356228,0.5043514344760993,0.5266577840188135,0.5270763912028634,0.5227833215933242,0.5182191265653447,0.009237810286721644,87
42,56.0673086643219,0.9584672159607779,0.18378252983093263,0.022084479484859837,2.9907880915878078e-05,16,balanced,400,81,True,"{'custommlp__alpha': 2.9907880915878078e-05, 'custommlp__batch_size': 16, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 81, 'custommlp__nesterovs_momentum': True}",0.5271163770652639,0.533235538259596,0.5667250613075577,0.5468110490929943,0.5238850243041399,0.5395546100059103,0.015691179398921746,60
43,29.07820062637329,1.8345892754026294,0.20033864974975585,0.016239988692307365,0.0003174596194097273,16,,100,47,False,"{'custommlp__alpha': 0.0003174596194097273, 'custommlp__batch_size': 16, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 47, 'custommlp__nesterovs_momentum': False}",0.5154085710708971,0.5608259549026741,0.5623030515139146,0.48920415633156533,0.4952237295577949,0.5245930926753692,0.03141386013646967,81
44,12.749282217025756,0.24989790567934522,0.1796125888824463,0.030884807067949566,2.785392800820961e-05,256,,400,180,True,"{'custommlp__alpha': 2.785392800820961e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 180, 'custommlp__nesterovs_momentum': True}",0.5176065064706268,0.5888918151595065,0.5930343878964671,0.5805851419238178,0.5572348487550182,0.5674705400410873,0.027840852528018094,20
45,2.9305511951446532,0.14196920800051524,0.23403444290161132,0.04531647427144442,0.0008719134281537059,256,balanced,300,12,False,"{'custommlp__alpha': 0.0008719134281537059, 'custommlp__batch_size': 256, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 12, 'custommlp__nesterovs_momentum': False}",0.563073485760264,0.60423259450364,0.5793150972887495,0.5660770621055399,0.5852732733609898,0.5795943026038366,0.01479883287341375,1
46,42.024615621566774,0.13537167506761363,0.21161417961120604,0.04139768941796741,4.203313319479941e-05,32,,300,112,False,"{'custommlp__alpha': 4.203313319479941e-05, 'custommlp__batch_size': 32, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 112, 'custommlp__nesterovs_momentum': False}",0.5241536908325866,0.5981853017837777,0.5572231823846018,0.5353982396878948,0.5296237086690351,0.5489168246715791,0.027072375876485248,46
47,5.829448318481445,0.19403437466655674,0.1848769187927246,0.019064329776507974,1.1203596437082336e-05,256,balanced,100,65,False,"{'custommlp__alpha': 1.1203596437082336e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 65, 'custommlp__nesterovs_momentum': False}",0.550730436199695,0.5704901668944563,0.5648062310459531,0.5560479300148473,0.5801942542832611,0.5644538036876425,0.010424137356854213,22
48,12.894426155090333,0.09639002671172044,0.1935938835144043,0.03172995071587816,0.00011834731850968474,64,balanced,100,63,True,"{'custommlp__alpha': 0.00011834731850968474, 'custommlp__batch_size': 64, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 63, 'custommlp__nesterovs_momentum': True}",0.5361180749827458,0.5610089329453054,0.5557089956532757,0.5376800243534716,0.5673022594380469,0.551563657474569,0.012533331051653246,41
49,68.28643288612366,0.4548088123652522,0.20540862083435057,0.0296615020540864,0.00021191241762223465,32,,50,194,False,"{'custommlp__alpha': 0.00021191241762223465, 'custommlp__batch_size': 32, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 194, 'custommlp__nesterovs_momentum': False}",0.5296739014200716,0.5175011703137444,0.5195016409939962,0.5300791982513408,0.527275808263428,0.5248063438485162,0.005274462958637424,80
50,98.7055902004242,3.1695832820402687,0.19792819023132324,0.030509781730063763,0.0006439467436576737,8,balanced,300,76,True,"{'custommlp__alpha': 0.0006439467436576737, 'custommlp__batch_size': 8, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 76, 'custommlp__nesterovs_momentum': True}",0.5268998494006907,0.5534284425842215,0.537762904263661,0.5276465902473382,0.517898795085898,0.5327273163163619,0.012112406570594227,74
51,9.991124820709228,0.3074809557002646,0.17347230911254882,0.019749556900852828,0.000556290074117835,256,,100,143,False,"{'custommlp__alpha': 0.000556290074117835, 'custommlp__batch_size': 256, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 143, 'custommlp__nesterovs_momentum': False}",0.5350870996123124,0.5514718052883428,0.5519058449165151,0.5493841882825073,0.5431201200409868,0.546193811628133,0.0063791798271697064,52
52,4.102618980407715,0.14401422016822868,0.19722485542297363,0.0373733965958758,0.0002371245680478914,128,,100,25,True,"{'custommlp__alpha': 0.0002371245680478914, 'custommlp__batch_size': 128, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 100, 'custommlp__n_epochs': 25, 'custommlp__nesterovs_momentum': True}",0.5494725184493477,0.5348845147818675,0.5546712386440577,0.5621946840461761,0.5528891393813994,0.5508224190605697,0.008991687054506202,43
53,7.686918115615844,0.11864383605295933,0.19833111763000488,0.019643430410232608,3.220203258943084e-05,128,,400,63,True,"{'custommlp__alpha': 3.220203258943084e-05, 'custommlp__batch_size': 128, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 63, 'custommlp__nesterovs_momentum': True}",0.5337147624339,0.5916051649251167,0.5679097361828974,0.5637847555881714,0.5596381221553756,0.5633305082570923,0.01850058374493629,28
54,27.30896258354187,0.29643415577749604,0.17088618278503417,0.023395452487569753,2.5998012658801434e-05,8,balanced,50,23,False,"{'custommlp__alpha': 2.5998012658801434e-05, 'custommlp__batch_size': 8, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 23, 'custommlp__nesterovs_momentum': False}",0.4943759926472347,0.49465272670702054,0.46023827729350664,0.5142225902332758,0.48759896354659926,0.49021771008552734,0.01742882199788684,100
55,14.258101892471313,0.1044960082344742,0.17833514213562013,0.016174074049277634,0.0001491312619632369,128,balanced,400,140,True,"{'custommlp__alpha': 0.0001491312619632369, 'custommlp__batch_size': 128, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 140, 'custommlp__nesterovs_momentum': True}",0.5443308552424229,0.6055330825446715,0.5791448531185639,0.5610920934032835,0.5697463650674706,0.5719694498752824,0.020323162907532735,8
56,41.51307797431946,0.20086689602966795,0.20468454360961913,0.02603939522185636,1.8371144479809275e-05,16,balanced,300,61,True,"{'custommlp__alpha': 1.8371144479809275e-05, 'custommlp__batch_size': 16, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 61, 'custommlp__nesterovs_momentum': True}",0.5433067924931377,0.5419458367422278,0.5379962160949285,0.5348173608026323,0.533684884401009,0.5383502181067871,0.003791248864454684,64
