,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38,34.279525947570804,2.9262953052940643,1.6174075126647949,0.23600365036753487,0.8581323343300483,scale,0.01211965612131689,"{'svc__C': 0.8581323343300483, 'svc__gamma': 'scale', 'svc__tol': 0.01211965612131689}",0.5295459719119124,0.5668252981914387,0.5604629960749709,0.5479810926422368,0.5334879615836641,0.5476606640808447,0.014562232988058458,38
39,30.236241579055786,1.9232800666249306,1.5919102668762206,0.2896058021803294,0.949658970479188,scale,0.011972771895424405,"{'svc__C': 0.949658970479188, 'svc__gamma': 'scale', 'svc__tol': 0.011972771895424405}",0.5335685358767654,0.5636889470696447,0.5646222915863122,0.547656172150125,0.5343236093144638,0.5487719111994622,0.013526961519492828,36
40,31.89819049835205,3.444191661214886,1.3535430908203125,0.09278665487544907,1.121171406452746,scale,0.041526299451467005,"{'svc__C': 1.121171406452746, 'svc__gamma': 'scale', 'svc__tol': 0.041526299451467005}",0.5371204403765206,0.5672412228132815,0.5711167009686282,0.5584113208730537,0.5426943163324794,0.5553168002727926,0.013355443736289295,22
41,34.64715423583984,4.937342033841626,1.8272595405578613,0.2806986270836916,0.1628368938768583,scale,0.069347211937002,"{'svc__C': 0.1628368938768583, 'svc__gamma': 'scale', 'svc__tol': 0.069347211937002}",0.4338731673920811,0.4728070374915843,0.4741534613599507,0.48988892915645943,0.44985035214347685,0.4641145895087105,0.019792252340277,48
42,31.957985210418702,2.421259645183221,1.7440927982330323,0.11192969323163776,7.419393341008293,scale,0.02663894909394454,"{'svc__C': 7.419393341008293, 'svc__gamma': 'scale', 'svc__tol': 0.02663894909394454}",0.5592726114311103,0.5662409755742316,0.5823102865444238,0.5857836886214531,0.5466403759376772,0.5680495876217793,0.01453634483323608,6
43,31.519762468338012,4.234417647249126,1.1081689834594726,0.9170355819193485,5.33651236030737,scale,0.009494051075844168,"{'svc__C': 5.33651236030737, 'svc__gamma': 'scale', 'svc__tol': 0.009494051075844168}",0.5490768141415786,0.5825134151876716,0.582936785356899,0.5832644973770276,0.5470408906974835,0.5689664805521322,0.017084802953970735,3
44,30.102799367904662,2.4105862980128445,1.2704201698303224,0.2557874182112741,7.965566317944412,scale,0.09302961975762142,"{'svc__C': 7.965566317944412, 'svc__gamma': 'scale', 'svc__tol': 0.09302961975762142}",0.5589433731690299,0.5684375325219614,0.5794699263849947,0.5857734983179029,0.5519196111391172,0.5689087883066012,0.012522937378930272,4
45,28.728327417373656,1.9800765375960703,0.995494031906128,0.157822465560039,1.126174443870992,scale,0.06684103799636817,"{'svc__C': 1.126174443870992, 'svc__gamma': 'scale', 'svc__tol': 0.06684103799636817}",0.53630738216745,0.5711132544253374,0.5691541614980157,0.5583141792014005,0.5382433701752892,0.5546264694934986,0.014835511578548809,24
46,28.307526540756225,1.5538671863535727,0.7083425521850586,0.17791584934291585,0.2723132021920079,scale,0.07173272041185656,"{'svc__C': 0.2723132021920079, 'svc__gamma': 'scale', 'svc__tol': 0.07173272041185656}",0.4567746229888128,0.5085504813734492,0.4985875367922953,0.5116513659386102,0.49374814352086877,0.49386243012280717,0.0196470365168594,45
47,24.464596128463747,1.0746108308998321,0.5700638294219971,0.10634805653190306,0.9022734824030586,scale,0.018419136200711683,"{'svc__C': 0.9022734824030586, 'svc__gamma': 'scale', 'svc__tol': 0.018419136200711683}",0.5323864756006846,0.565758528825683,0.5608113873543222,0.5485142449928155,0.5336649137368197,0.548227110102065,0.013629236128677755,37
48,21.919350957870485,1.0489547286976615,0.3711533069610596,0.04498800876270933,8.63170900120619,scale,0.002110754618749355,"{'svc__C': 8.63170900120619, 'svc__gamma': 'scale', 'svc__tol': 0.002110754618749355}",0.5568249969584803,0.56882770250923,0.5771502980933123,0.5883952838562942,0.5500036341019887,0.5682403831038612,0.013775642333837254,5
49,19.38582706451416,1.2126312275338549,0.281614875793457,0.07135240261603712,54.49490515457696,scale,0.0005695476192547066,"{'svc__C': 54.49490515457696, 'svc__gamma': 'scale', 'svc__tol': 0.0005695476192547066}",0.5305028549881491,0.5442837260632611,0.563145243391374,0.5745372870568409,0.5407600867113576,0.5506458396421966,0.015943530252900233,31
