,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__lambda,param_xgbclassifier__learning_rate,param_xgbclassifier__loss_guide,param_xgbclassifier__max_depth,param_xgbclassifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
57,17.71833340326945,0.21597808078273253,0.0,0.0,3.069543945509117,0.29339266307552037,lossguide,6,1.1409136021921207,"{'xgbclassifier__lambda': 3.069543945509117, 'xgbclassifier__learning_rate': 0.29339266307552037, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 1.1409136021921207}",,,,,,66
58,37.942122062047325,3.145721507577431,0.9905484517415365,0.07005716459162309,5.2366345881846685,0.7073626113358229,depthwise,5,0.5082422076428408,"{'xgbclassifier__lambda': 5.2366345881846685, 'xgbclassifier__learning_rate': 0.7073626113358229, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 0.5082422076428408}",0.5155332408866874,0.5423322520111785,0.5190594564930503,0.525641649796972,0.01188951080659739,35
59,43.978769063949585,2.3030157894449683,0.9459438323974609,0.1039505176163216,4.17846144966651,0.5168351799911198,depthwise,6,0.538199095513779,"{'xgbclassifier__lambda': 4.17846144966651, 'xgbclassifier__learning_rate': 0.5168351799911198, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 0.538199095513779}",0.5248286094905065,0.5666707414311164,0.5312290919608438,0.5409094809608223,0.018402417408717984,15
60,41.25808024406433,3.6120422671739307,1.1048924922943115,0.11122678775329652,0.23964882474313515,0.2123497517410774,lossguide,5,0.36378629827493364,"{'xgbclassifier__lambda': 0.23964882474313515, 'xgbclassifier__learning_rate': 0.2123497517410774, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 0.36378629827493364}",0.5253140668383881,0.556751269002708,0.5258863277783536,0.5359838878731499,0.0146866143110225,21
61,17.19109590848287,1.436895223601767,0.0,0.0,5.234270387355023,0.1833365486066622,depthwise,6,1.082587750396573,"{'xgbclassifier__lambda': 5.234270387355023, 'xgbclassifier__learning_rate': 0.1833365486066622, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 1.082587750396573}",,,,,,66
62,23.209494590759277,2.2642690857905965,0.9372961521148682,0.07243486680852652,4.826688606755253,0.1410531734357978,lossguide,3,0.620248376633938,"{'xgbclassifier__lambda': 4.826688606755253, 'xgbclassifier__learning_rate': 0.1410531734357978, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 0.620248376633938}",0.551848940563511,0.5221639605496,0.5148500080001163,0.5296209697044091,0.015998656023946446,30
63,15.160322666168213,0.24328635042466848,0.0,0.0,3.6174553599013373,0.15673446070243907,depthwise,1,1.1663714308427242,"{'xgbclassifier__lambda': 3.6174553599013373, 'xgbclassifier__learning_rate': 0.15673446070243907, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 1.1663714308427242}",,,,,,66
64,19.108391682306927,1.9026133409325294,0.956057071685791,0.12720927247349,18.40651436286334,0.7331453057212319,depthwise,2,0.8189609292679563,"{'xgbclassifier__lambda': 18.40651436286334, 'xgbclassifier__learning_rate': 0.7331453057212319, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 0.8189609292679563}",0.5369320263664737,0.5439351412718579,0.5007934183711116,0.5272201953364811,0.018903999756269253,33
65,14.340687910715738,0.6522168247665509,0.0,0.0,17.7519324715198,0.8888547207849317,lossguide,3,1.2949034878748318,"{'xgbclassifier__lambda': 17.7519324715198, 'xgbclassifier__learning_rate': 0.8888547207849317, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 1.2949034878748318}",,,,,,66
66,13.50323716799418,1.223775502483397,0.0,0.0,0.3413126561387388,0.9543869401741133,depthwise,5,1.132535920685725,"{'xgbclassifier__lambda': 0.3413126561387388, 'xgbclassifier__learning_rate': 0.9543869401741133, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.132535920685725}",,,,,,66
67,14.867954969406128,1.5094067808045943,0.0,0.0,2.822796780505611,0.8868591699624523,lossguide,5,1.1822768886462516,"{'xgbclassifier__lambda': 2.822796780505611, 'xgbclassifier__learning_rate': 0.8868591699624523, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.1822768886462516}",,,,,,66
68,30.26521364847819,0.2522861448086607,1.0689910252888997,0.049847815591824364,2.6409051392623923,0.11191317198300954,lossguide,4,0.48147419428149835,"{'xgbclassifier__lambda': 2.6409051392623923, 'xgbclassifier__learning_rate': 0.11191317198300954, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.48147419428149835}",0.5162769644765499,0.5621017412035273,0.5270627181764769,0.5351471412855181,0.01956179888241077,23
69,21.24660285313924,0.6760782362170131,0.990501880645752,0.1139519291250635,18.164308805729465,0.5305332763359892,lossguide,2,0.9728058497320569,"{'xgbclassifier__lambda': 18.164308805729465, 'xgbclassifier__learning_rate': 0.5305332763359892, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 0.9728058497320569}",0.5107864694691002,0.5431550188880465,0.5147887984648093,0.5229100956073186,0.014408269577558355,38
70,40.33237838745117,1.4620257888302666,1.1077314217885335,0.16285940218962636,0.7048946828938558,0.22321024451703902,lossguide,5,0.5231812452360913,"{'xgbclassifier__lambda': 0.7048946828938558, 'xgbclassifier__learning_rate': 0.22321024451703902, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 0.5231812452360913}",0.5527007298277102,0.5576213785196291,0.5490410121555565,0.553121040167632,0.0035155053995891993,3
71,14.389831304550171,1.3111712914353848,0.0,0.0,1.5016209411403092,0.30188532607726537,depthwise,5,1.1955248507550167,"{'xgbclassifier__lambda': 1.5016209411403092, 'xgbclassifier__learning_rate': 0.30188532607726537, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.1955248507550167}",,,,,,66
72,30.12481927871704,1.4686457268879678,0.9909581343332926,0.06445725666557443,17.32674275524459,0.9647511922567001,depthwise,4,0.692604750393419,"{'xgbclassifier__lambda': 17.32674275524459, 'xgbclassifier__learning_rate': 0.9647511922567001, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.692604750393419}",0.535270161039215,0.5569903661685,0.5416497541105967,0.5446367604394372,0.009115316151802022,11
73,16.11462950706482,1.1059824415285482,0.0,0.0,0.8303457667038862,0.371647788334765,depthwise,4,1.2595462635096482,"{'xgbclassifier__lambda': 0.8303457667038862, 'xgbclassifier__learning_rate': 0.371647788334765, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 1.2595462635096482}",,,,,,66
74,25.504215081532795,1.4338432842832185,0.5178062121073405,0.6149794973240327,0.5604653525397477,0.9575836051481583,depthwise,3,0.8667990150842622,"{'xgbclassifier__lambda': 0.5604653525397477, 'xgbclassifier__learning_rate': 0.9575836051481583, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 0.8667990150842622}",0.5422648698774063,0.5758909261136307,0.5230203229242452,0.547058706305094,0.021848887403770095,7
75,15.55082400639852,2.0238743422160645,0.0,0.0,0.5021718785582514,0.8945739982394119,lossguide,2,1.0107451628052775,"{'xgbclassifier__lambda': 0.5021718785582514, 'xgbclassifier__learning_rate': 0.8945739982394119, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 1.0107451628052775}",,,,,,66
76,16.189671834309895,1.4847895898791263,0.0,0.0,7.325042405236393,0.4889332449323349,lossguide,4,1.1938845071621271,"{'xgbclassifier__lambda': 7.325042405236393, 'xgbclassifier__learning_rate': 0.4889332449323349, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 1.1938845071621271}",,,,,,66
