,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_onevsrestclassifier__estimator__C,param_onevsrestclassifier__estimator__gamma,param_onevsrestclassifier__estimator__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23,121.59649772644043,11.583106815215993,23.21739296913147,3.217218471905927,0.06942729492430151,scale,0.01299262976548533,"{'onevsrestclassifier__estimator__C': 0.06942729492430151, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.01299262976548533}",0.4715704350467327,0.48880286575559284,0.4785329898819599,0.4814376982413412,0.46231350294207274,0.4765314983735399,0.009004740598687075,41
24,105.89792985916138,9.493132093061025,19.885049867630006,3.510348536317884,0.18268942281532324,scale,0.03647107709426226,"{'onevsrestclassifier__estimator__C': 0.18268942281532324, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.03647107709426226}",0.4958519064161866,0.5216459010225364,0.5185866148070273,0.5266948320810354,0.49571059214329727,0.5116979692940167,0.013251525293485025,35
25,82.2241868019104,5.63248315628714,14.656800270080566,1.4527140128652507,1.9089171584870912,scale,0.04396015134623204,"{'onevsrestclassifier__estimator__C': 1.9089171584870912, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.04396015134623204}",0.5663545817758682,0.5747205084065606,0.5886455548611631,0.5953657473643287,0.5523055383882323,0.5754783861592305,0.015425177640850097,7
26,81.31815118789673,3.6908433804164615,10.563420391082763,2.116257178218152,89.84529773922553,scale,0.010304481074802807,"{'onevsrestclassifier__estimator__C': 89.84529773922553, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.010304481074802807}",0.5093874800099554,0.5286803521123846,0.5429070150127104,0.5618251944136066,0.5323261450328303,0.5350252373162976,0.017234833258129786,31
27,117.32864284515381,8.31636987479859,23.57275810241699,3.17349881587616,0.06847105576684047,scale,0.016230951788499627,"{'onevsrestclassifier__estimator__C': 0.06847105576684047, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.016230951788499627}",0.46959074355754354,0.48979704797639306,0.4785329898819599,0.48294345350634754,0.46203795600407443,0.4765804381852637,0.009791004192161116,40
28,76.98079190254211,5.842487653329815,12.223624753952027,1.5634159805759866,4.096691887503098,scale,0.025429160253978213,"{'onevsrestclassifier__estimator__C': 4.096691887503098, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.025429160253978213}",0.5544600942264098,0.5713631974450676,0.5842749270876284,0.5900302725128004,0.5511894331109933,0.5702635848765799,0.015503692339377989,9
29,90.93024325370789,7.797596928035314,15.600961542129516,3.0133456117950788,0.7332348382056165,scale,0.024542559200160276,"{'onevsrestclassifier__estimator__C': 0.7332348382056165, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.024542559200160276}",0.540572764657431,0.5627928848530162,0.5496916733317161,0.5626223718440759,0.5171607886193326,0.5465680966611143,0.01692024826554323,21
30,120.10952277183533,7.619692136936512,21.240765237808226,1.4038208266279233,0.04323926814280048,scale,0.011137514116430514,"{'onevsrestclassifier__estimator__C': 0.04323926814280048, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.011137514116430514}",0.44238010746738565,0.4633703441258875,0.4553762041271792,0.44565351925473423,0.4369004179680743,0.4487361185886522,0.009468224735827832,43
31,78.01864981651306,7.186595011878822,12.049676370620727,2.507850997791574,4.220057397195019,scale,0.01391829513486138,"{'onevsrestclassifier__estimator__C': 4.220057397195019, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.01391829513486138}",0.553420710046319,0.5713631974450676,0.5836658483669711,0.5821952633215755,0.5528173995775318,0.568692483751493,0.013408242131552749,12
32,122.65281167030335,8.815586768256198,26.572119283676148,2.13289992230569,0.061140564858657986,scale,0.036972517066096416,"{'onevsrestclassifier__estimator__C': 0.061140564858657986, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.036972517066096416}",0.46486459037649447,0.4850220508238626,0.47418147022879314,0.48025434822870017,0.45903760064533045,0.47267201206063614,0.009582763183716566,42
33,90.30466251373291,7.475832545774056,12.189080715179443,2.954852913011966,19.2297181748537,scale,0.009810127579306127,"{'onevsrestclassifier__estimator__C': 19.2297181748537, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.009810127579306127}",0.5314348141659159,0.5487954683306995,0.5588262560181081,0.5663271769952964,0.5504084585846146,0.5511584348189269,0.011696610686828788,19
34,81.43263826370239,6.384193546602054,10.243743324279786,0.8364264655971771,22.479136784899822,scale,0.009709840789396306,"{'onevsrestclassifier__estimator__C': 22.479136784899822, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.009709840789396306}",0.5317749533257407,0.535595590781196,0.5581308347122991,0.5572308344106898,0.5450828171817566,0.5455630060823365,0.010805358692392865,22
35,87.61949272155762,5.084070645629904,10.796066284179688,2.468493636498317,80.50778165087029,scale,0.04696512016477016,"{'onevsrestclassifier__estimator__C': 80.50778165087029, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.04696512016477016}",0.5132853896002669,0.5318082666648382,0.5487639150311356,0.5616963495974819,0.5363584753031732,0.5383824792393791,0.01630025479209114,26
36,91.99833345413208,6.968638655374315,11.763059377670288,0.9975420564226634,80.73174741490432,scale,0.0605845519745046,"{'onevsrestclassifier__estimator__C': 80.73174741490432, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.0605845519745046}",0.5214999152774953,0.5332078556904734,0.5472378859298948,0.5604056959033102,0.5328778870054179,0.5390458479613184,0.013441266607257078,25
37,74.13311424255372,4.718071833527546,11.695658731460572,1.645036756286345,9.058458887563656,scale,0.004018779225432068,"{'onevsrestclassifier__estimator__C': 9.058458887563656, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.004018779225432068}",0.54207879930636,0.5627063914283845,0.5734323684422764,0.5798676119486711,0.5584742564885834,0.563311885522855,0.013047064651158435,15
